C115594;EMP12022;RE10121;IT1012102;5000000416;EMP12022;2010-01-19;C115594;RE10121;CA102448;Cash;Free;30;IT1012102;2;3;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C172229;EMP14031;RE10130;IT1013002;5000000445;EMP14031;2011-01-19;C172229;RE10130;CA106413;Card;Free;20;IT1013002;1;5;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C103579;EMP11127;RE10226;IT1022602;5000000870;EMP11127;2021-01-19;C103579;RE10226;CA101978;Card;Free;30;IT1022602;5;4;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C133727;EMP13154;RE10253;IT1025301;5000000958;EMP13154;2023-01-19;C133727;RE10253;CA103516;Card;Free;30;IT1025301;4;3;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C159898;EMP12190;RE10289;IT1028904;5000001018;EMP12190;2024-01-19;C159898;RE10289;CA109364;Card;Free;20;IT1028904;2;2;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C102712;EMP11049;RE10148;IT1014801;5000001079;EMP11049;2025-01-19;C102712;RE10148;CA102203;Card;Free;20;IT1014801;1;1;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C102712;EMP11049;RE10148;IT1014801;5000001079;EMP11049;2025-01-19;C102712;RE10148;CA102203;Card;Free;30;IT1014801;1;1;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C164069;EMP13497;RE10596;IT1059603;5000001718;EMP13497;2009-02-19;C164069;RE10596;CA104095;Card;Free;20;IT1059603;1;4;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C164633;EMP13018;RE10117;IT1011705;5000001747;EMP13018;2010-02-19;C164633;RE10117;CA100977;Card;Free;20;IT1011705;1;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C130864;EMP13106;RE10205;IT1020502;5000001862;EMP13106;2012-02-19;C130864;RE10205;CA104918;Cash;Free;30;IT1020502;3;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C158535;EMP12199;RE10298;IT1029805;5000002219;EMP12199;2020-02-19;C158535;RE10298;CA103946;Card;Free;30;IT1029805;4;2;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C172418;EMP12400;RE10499;IT1049905;5000002535;EMP12400;2028-02-19;C172418;RE10499;CA105575;Card;Free;20;IT1049905;5;1;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C182421;EMP14391;RE10490;IT1049004;5000002622;EMP14391;2001-03-19;C182421;RE10490;CA103060;Card;Free;20;IT1049004;5;2;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C114580;EMP11082;RE10181;IT1018101;5000002733;EMP11082;2004-03-19;C114580;RE10181;CA109550;Cash;Free;20;IT1018101;4;1;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C120594;EMP12451;RE10550;IT1055004;5000002801;EMP12451;2006-03-19;C120594;RE10550;CA101748;Card;Free;20;IT1055004;1;1;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C198842;EMP11352;RE10451;IT1045105;5000002856;EMP11352;2007-03-19;C198842;RE10451;CA104375;Card;Free;20;IT1045105;3;1;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C188418;EMP12040;RE10139;IT1013904;5000002874;EMP12040;2007-03-19;C188418;RE10139;CA109154;Card;Free;30;IT1013904;5;1;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C154278;EMP11231;RE10330;IT1033001;5000002986;EMP11231;2010-03-19;C154278;RE10330;CA104609;Cash;Free;20;IT1033001;5;4;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C154278;EMP11231;RE10330;IT1033001;5000002986;EMP11231;2010-03-19;C154278;RE10330;CA104609;Cash;Free;30;IT1033001;5;4;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C166039;EMP11313;RE10412;IT1041201;5000003075;EMP11313;2012-03-19;C166039;RE10412;CA106480;Cash;Free;30;IT1041201;2;4;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C114619;EMP13154;RE10253;IT1025302;5000003368;EMP13154;2019-03-19;C114619;RE10253;CA109124;Card;Free;20;IT1025302;4;5;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C173876;EMP14472;RE10571;IT1057102;5000003545;EMP14472;2022-03-19;C173876;RE10571;CA105899;Cash;Free;20;IT1057102;4;5;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C122401;EMP14107;RE10206;IT1020604;5000003593;EMP14107;2023-03-19;C122401;RE10206;CA107318;Cash;Free;20;IT1020604;3;5;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C186157;EMP14247;RE10346;IT1034604;5000003647;EMP14247;2025-03-19;C186157;RE10346;CA100721;Card;Free;20;IT1034604;4;1;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C186986;EMP13079;RE10178;IT1017802;5000003691;EMP13079;2026-03-19;C186986;RE10178;CA101339;Card;Free;20;IT1017802;4;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C173504;EMP12442;RE10541;IT1054101;5000003793;EMP12442;2028-03-19;C173504;RE10541;CA103848;Cash;Free;30;IT1054101;2;3;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C170030;EMP11451;RE10550;IT1055001;5000004307;EMP11451;2010-04-19;C170030;RE10550;CA104833;Card;Free;20;IT1055001;1;5;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C157857;EMP13112;RE10211;IT1021101;5000004513;EMP13112;2015-04-19;C157857;RE10211;CA109012;Card;Free;20;IT1021101;5;2;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C157857;EMP13112;RE10211;IT1021101;5000004513;EMP13112;2015-04-19;C157857;RE10211;CA109012;Card;Free;30;IT1021101;5;2;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C174114;EMP14220;RE10319;IT1031903;5000004523;EMP14220;2015-04-19;C174114;RE10319;CA104266;Card;Free;20;IT1031903;2;3;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C137382;EMP11163;RE10262;IT1026203;5000004588;EMP11163;2016-04-19;C137382;RE10262;CA106598;Card;Free;20;IT1026203;4;2;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C194338;EMP13199;RE10298;IT1029805;5000004617;EMP13199;2017-04-19;C194338;RE10298;CA100652;Card;Free;20;IT1029805;2;1;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C199519;EMP12472;RE10571;IT1057105;5000004636;EMP12472;2017-04-19;C199519;RE10571;CA105017;Card;Free;30;IT1057105;1;4;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C136885;EMP11107;RE10206;IT1020604;5000005072;EMP11107;2027-04-19;C136885;RE10206;CA102843;Card;Free;20;IT1020604;5;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C186251;EMP12146;RE10245;IT1024505;5000005074;EMP12146;2027-04-19;C186251;RE10245;CA108386;Card;Free;20;IT1024505;5;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C183082;EMP14307;RE10406;IT1040601;5000005178;EMP14307;2029-04-19;C183082;RE10406;CA108128;Card;Free;20;IT1040601;5;4;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C181423;EMP14221;RE10320;IT1032002;5000005681;EMP14221;2011-05-19;C181423;RE10320;CA100801;Card;Free;30;IT1032002;5;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C115868;EMP13099;RE10198;IT1019802;5000005738;EMP13099;2012-05-19;C115868;RE10198;CA105739;Card;Free;20;IT1019802;2;1;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C192461;EMP13223;RE10322;IT1032202;5000005937;EMP13223;2017-05-19;C192461;RE10322;CA101369;Card;Free;20;IT1032202;3;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C191224;EMP11107;RE10206;IT1020604;5000005984;EMP11107;2018-05-19;C191224;RE10206;CA108683;Cash;Free;20;IT1020604;2;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C191224;EMP11107;RE10206;IT1020604;5000005984;EMP11107;2018-05-19;C191224;RE10206;CA108683;Cash;Free;30;IT1020604;2;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C101670;EMP14159;RE10258;IT1025805;5000006023;EMP14159;2019-05-19;C101670;RE10258;CA105535;Card;Free;20;IT1025805;5;3;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C101670;EMP14159;RE10258;IT1025804;5000006023;EMP14159;2019-05-19;C101670;RE10258;CA105535;Card;Free;30;IT1025804;5;3;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C178026;EMP14171;RE10270;IT1027005;5000006323;EMP14171;2026-05-19;C178026;RE10270;CA105748;Cash;Free;30;IT1027005;2;1;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C160528;EMP12352;RE10451;IT1045105;5000006446;EMP12352;2029-05-19;C160528;RE10451;CA101920;Card;Free;20;IT1045105;2;2;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C145863;EMP13442;RE10541;IT1054101;5000006750;EMP13442;2005-06-19;C145863;RE10541;CA104234;Cash;Free;20;IT1054101;1;4;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C182421;EMP11454;RE10553;IT1055302;5000006757;EMP11454;2005-06-19;C182421;RE10553;CA103060;Cash;Free;20;IT1055302;1;3;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C116375;EMP11324;RE10423;IT1042304;5000006911;EMP11324;2009-06-19;C116375;RE10423;CA103490;Card;Free;20;IT1042304;2;4;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C171453;EMP13271;RE10370;IT1037004;5000007417;EMP13271;2020-06-19;C171453;RE10370;CA105344;Card;Free;30;IT1037004;4;5;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C199823;EMP11253;RE10352;IT1035201;5000007475;EMP11253;2021-06-19;C199823;RE10352;CA104373;Cash;Free;20;IT1035201;1;1;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C162764;EMP14167;RE10266;IT1026601;5000007505;EMP14167;2022-06-19;C162764;RE10266;CA106691;Card;Free;20;IT1026601;4;1;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C184092;EMP11328;RE10427;IT1042704;5000007705;EMP11328;2027-06-19;C184092;RE10427;CA109753;Cash;Free;20;IT1042704;4;1;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C164633;EMP14082;RE10181;IT1018104;5000007874;EMP14082;2001-07-19;C164633;RE10181;CA100977;Card;Free;30;IT1018104;3;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C186233;EMP14210;RE10309;IT1030902;5000008114;EMP14210;2007-07-19;C186233;RE10309;CA107959;Card;Free;30;IT1030902;4;5;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C153871;EMP11477;RE10576;IT1057603;5000008149;EMP11477;2007-07-19;C153871;RE10576;CA101756;Card;Free;20;IT1057603;4;3;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C100849;EMP11112;RE10211;IT1021104;5000008214;EMP11112;2009-07-19;C100849;RE10211;CA103387;Cash;Free;20;IT1021104;4;3;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C186613;EMP14271;RE10370;IT1037004;5000008389;EMP14271;2012-07-19;C186613;RE10370;CA107708;Cash;Free;30;IT1037004;5;5;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C184092;EMP14072;RE10171;IT1017102;5000008748;EMP14072;2021-07-19;C184092;RE10171;CA109753;Cash;Free;20;IT1017102;1;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C126220;EMP14071;RE10170;IT1017005;5000009005;EMP14071;2027-07-19;C126220;RE10170;CA107023;Card;Free;20;IT1017005;1;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C165378;EMP13472;RE10571;IT1057105;5000009084;EMP13472;2029-07-19;C165378;RE10571;CA103036;Card;Free;20;IT1057105;1;4;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C106943;EMP13022;RE10121;IT1012101;5000009103;EMP13022;2029-07-19;C106943;RE10121;CA107221;Cash;Free;30;IT1012101;2;3;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C122858;EMP11099;RE10198;IT1019803;5000009346;EMP11099;2004-08-19;C122858;RE10198;CA105209;Card;Free;20;IT1019803;2;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C162725;EMP12384;RE10483;IT1048305;5000009352;EMP12384;2004-08-19;C162725;RE10483;CA104902;Card;Free;30;IT1048305;5;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C168480;EMP12040;RE10139;IT1013904;5000009753;EMP12040;2013-08-19;C168480;RE10139;CA109349;Card;Free;30;IT1013904;4;3;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C194232;EMP11112;RE10211;IT1021104;5000009831;EMP11112;2014-08-19;C194232;RE10211;CA102438;Card;Free;20;IT1021104;5;3;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C133366;EMP14049;RE10148;IT1014801;5000009835;EMP14049;2014-08-19;C133366;RE10148;CA105202;Card;Free;30;IT1014801;2;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C131266;EMP12220;RE10319;IT1031903;5000010065;EMP12220;2019-08-19;C131266;RE10319;CA103607;Card;Free;30;IT1031903;5;5;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C141823;EMP11079;RE10178;IT1017802;5000010119;EMP11079;2021-08-19;C141823;RE10178;CA102396;Cash;Free;20;IT1017802;4;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C141823;EMP11079;RE10178;IT1017802;5000010119;EMP11079;2021-08-19;C141823;RE10178;CA102396;Cash;Free;30;IT1017802;4;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C136184;EMP14031;RE10130;IT1013002;5000010126;EMP14031;2021-08-19;C136184;RE10130;CA100540;Card;Free;20;IT1013002;2;2;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C112263;EMP11481;RE10580;IT1058002;5000010229;EMP11481;2023-08-19;C112263;RE10580;CA103254;Card;Free;30;IT1058002;3;4;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C133366;EMP11485;RE10584;IT1058401;5000010276;EMP11485;2024-08-19;C133366;RE10584;CA105202;Card;Free;20;IT1058401;4;4;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C133944;EMP11384;RE10483;IT1048305;5000010308;EMP11384;2025-08-19;C133944;RE10483;CA109369;Cash;Free;20;IT1048305;3;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C115594;EMP11175;RE10274;IT1027404;5000010452;EMP11175;2028-08-19;C115594;RE10274;CA102448;Card;Free;20;IT1027404;4;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C172951;EMP14352;RE10451;IT1045105;5000010729;EMP14352;2004-09-19;C172951;RE10451;CA105853;Cash;Free;30;IT1045105;1;1;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C141823;EMP11253;RE10352;IT1035201;5000010758;EMP11253;2005-09-19;C141823;RE10352;CA102396;Card;Free;30;IT1035201;1;4;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C170179;EMP13091;RE10190;IT1019003;5000010953;EMP13091;2009-09-19;C170179;RE10190;CA104385;Cash;Free;30;IT1019003;1;1;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C117728;EMP13324;RE10423;IT1042302;5000011212;EMP13324;2015-09-19;C117728;RE10423;CA106703;Cash;Free;30;IT1042302;3;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C182342;EMP14409;RE10508;IT1050804;5000011255;EMP14409;2016-09-19;C182342;RE10508;CA103713;Card;Free;20;IT1050804;5;4;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C182342;EMP14409;RE10508;IT1050804;5000011255;EMP14409;2016-09-19;C182342;RE10508;CA103713;Card;Free;30;IT1050804;5;4;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C117002;EMP14223;RE10322;IT1032202;5000011303;EMP14223;2017-09-19;C117002;RE10322;CA108030;Card;Free;20;IT1032202;1;5;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C109677;EMP14376;RE10475;IT1047503;5000011414;EMP14376;2019-09-19;C109677;RE10475;CA106064;Card;Free;20;IT1047503;4;2;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C144560;EMP13082;RE10181;IT1018104;5000011690;EMP13082;2026-09-19;C144560;RE10181;CA104417;Card;Free;20;IT1018104;3;2;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C130864;EMP14170;RE10269;IT1026903;5000011792;EMP14170;2028-09-19;C130864;RE10269;CA104918;Card;Free;20;IT1026903;2;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C196612;EMP13454;RE10553;IT1055302;5000012012;EMP13454;2003-10-19;C196612;RE10553;CA108813;Card;Free;20;IT1055302;4;5;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C196428;EMP11454;RE10553;IT1055302;5000012070;EMP11454;2004-10-19;C196428;RE10553;CA102710;Cash;Free;20;IT1055302;5;5;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C128553;EMP13352;RE10451;IT1045105;5000012075;EMP13352;2004-10-19;C128553;RE10451;CA108198;Cash;Free;20;IT1045105;5;4;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C199823;EMP13377;RE10476;IT1047603;5000012089;EMP13377;2005-10-19;C199823;RE10476;CA104373;Card;Free;20;IT1047603;3;5;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C198892;EMP11062;RE10161;IT1016101;5000012112;EMP11062;2005-10-19;C198892;RE10161;CA108007;Cash;Free;30;IT1016101;1;5;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C173030;EMP14481;RE10580;IT1058002;5000012658;EMP14481;2018-10-19;C173030;RE10580;CA105786;Card;Free;30;IT1058002;2;3;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C115063;EMP14002;RE10101;IT1010101;5000012707;EMP14002;2019-10-19;C115063;RE10101;CA106895;Card;Free;20;IT1010101;1;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C122046;EMP13328;RE10427;IT1042704;5000012972;EMP13328;2025-10-19;C122046;RE10427;CA101351;Cash;Free;20;IT1042704;4;3;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C111322;EMP14276;RE10375;IT1037503;5000013044;EMP14276;2027-10-19;C111322;RE10375;CA103985;Card;Free;20;IT1037503;3;4;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C140203;EMP11348;RE10447;IT1044702;5000013048;EMP11348;2027-10-19;C140203;RE10447;CA107635;Cash;Free;30;IT1044702;1;1;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C107334;EMP11091;RE10190;IT1019003;5000013266;EMP11091;2001-11-19;C107334;RE10190;CA105889;Cash;Free;20;IT1019003;4;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C140715;EMP11381;RE10480;IT1048001;5000013357;EMP11381;2003-11-19;C140715;RE10480;CA101162;Cash;Free;20;IT1048001;1;3;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C108103;EMP13094;RE10193;IT1019305;5000013586;EMP13094;2008-11-19;C108103;RE10193;CA105808;Cash;Free;20;IT1019305;2;1;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C154278;EMP14163;RE10262;IT1026201;5000013866;EMP14163;2015-11-19;C154278;RE10262;CA104609;Card;Free;20;IT1026201;4;5;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C190859;EMP13071;RE10170;IT1017005;5000014247;EMP13071;2023-11-19;C190859;RE10170;CA109663;Card;Free;20;IT1017005;1;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C142080;EMP12022;RE10121;IT1012102;5000014459;EMP12022;2028-11-19;C142080;RE10121;CA108177;Cash;Free;30;IT1012102;5;5;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C115677;EMP12281;RE10380;IT1038003;5000014533;EMP12281;2030-11-19;C115677;RE10380;CA105374;Card;Free;20;IT1038003;5;4;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C162725;EMP11187;RE10286;IT1028601;5000014720;EMP11187;2004-12-19;C162725;RE10286;CA104902;Cash;Free;20;IT1028601;1;3;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C154627;EMP12201;RE10300;IT1030005;5000015510;EMP12201;2022-12-19;C154627;RE10300;CA100103;Card;Free;20;IT1030005;4;3;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C167035;EMP14055;RE10154;IT1015405;5000015678;EMP14055;2026-12-19;C167035;RE10154;CA107699;Cash;Free;20;IT1015405;2;3;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C176000;EMP13412;RE10511;IT1051102;5000015957;EMP13412;2001-01-20;C176000;RE10511;CA102855;Card;Free;20;IT1051102;1;2;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C176000;EMP12472;RE10571;IT1057105;5000016284;EMP12472;2008-01-20;C176000;RE10571;CA102855;Card;Free;20;IT1057105;4;1;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C176000;EMP13481;RE10580;IT1058002;5000016291;EMP13481;2008-01-20;C176000;RE10580;CA102855;Card;Free;20;IT1058002;2;3;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C116900;EMP14208;RE10307;IT1030702;5000016292;EMP14208;2008-01-20;C116900;RE10307;CA106271;Cash;Free;20;IT1030702;3;5;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C190472;EMP13190;RE10289;IT1028903;5000016341;EMP13190;2009-01-20;C190472;RE10289;CA104670;Cash;Free;30;IT1028903;2;1;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C162764;EMP14296;RE10395;IT1039505;5000016423;EMP14296;2011-01-20;C162764;RE10395;CA106691;Card;Free;20;IT1039505;3;1;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C181423;EMP12132;RE10231;IT1023101;5000016434;EMP12132;2012-01-20;C181423;RE10231;CA100801;Cash;Free;20;IT1023101;1;5;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C181423;EMP12132;RE10231;IT1023101;5000016434;EMP12132;2012-01-20;C181423;RE10231;CA100801;Cash;Free;30;IT1023101;1;5;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C141055;EMP11040;RE10139;IT1013904;5000016538;EMP11040;2014-01-20;C141055;RE10139;CA108327;Card;Free;30;IT1013904;1;5;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C141186;EMP12187;RE10286;IT1028601;5000016999;EMP12187;2024-01-20;C141186;RE10286;CA108338;Card;Free;20;IT1028601;3;3;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C195423;EMP13397;RE10496;IT1049604;5000017439;EMP13397;2004-02-20;C195423;RE10496;CA100666;Card;Free;20;IT1049604;4;3;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C146970;EMP12253;RE10352;IT1035201;5000017477;EMP12253;2005-02-20;C146970;RE10352;CA104024;Card;Free;20;IT1035201;5;1;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C134459;EMP14485;RE10584;IT1058402;5000017908;EMP14485;2015-02-20;C134459;RE10584;CA104709;Cash;Free;20;IT1058402;2;2;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C186003;EMP13497;RE10596;IT1059603;5000017935;EMP13497;2015-02-20;C186003;RE10596;CA104188;Cash;Free;20;IT1059603;1;5;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C147334;EMP12055;RE10154;IT1015405;5000018029;EMP12055;2017-02-20;C147334;RE10154;CA104248;Card;Free;20;IT1015405;4;5;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C109814;EMP11190;RE10289;IT1028905;5000018066;EMP11190;2017-02-20;C109814;RE10289;CA100777;Card;Free;20;IT1028905;4;5;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C196455;EMP13190;RE10289;IT1028905;5000018091;EMP13190;2018-02-20;C196455;RE10289;CA109012;Card;Free;20;IT1028905;4;2;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C145893;EMP13010;RE10109;IT1010903;5000018143;EMP13010;2019-02-20;C145893;RE10109;CA108500;Card;Free;30;IT1010903;3;3;;2;20;2,8571428;40;17,1428572;5,7142856;34,2857144;0
C158490;EMP11055;RE10154;IT1015405;5000018397;EMP11055;2024-02-20;C158490;RE10154;CA106605;Cash;Free;20;IT1015405;2;4;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C132917;EMP12328;RE10427;IT1042704;5000018671;EMP12328;2028-02-20;C132917;RE10427;CA103324;Card;Free;20;IT1042704;4;5;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
C117728;EMP13356;RE10455;IT1045502;5000018703;EMP13356;2029-02-20;C117728;RE10455;CA106703;Card;Free;20;IT1045502;2;3;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C176150;EMP11112;RE10211;IT1021104;5000018909;EMP11112;2004-03-20;C176150;RE10211;CA105855;Card;Free;20;IT1021104;3;3;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C135115;EMP14082;RE10181;IT1018101;5000018925;EMP14082;2004-03-20;C135115;RE10181;CA109770;Card;Free;20;IT1018101;1;5;;1;11;1,57142854;11;9,42857146;1,57142854;9,42857146;0
C170691;EMP14142;RE10241;IT1024103;5000018974;EMP14142;2005-03-20;C170691;RE10241;CA102217;Card;Free;20;IT1024103;5;5;;3;11;1,57142854;33;9,42857146;4,71428562;28,28571438;0
C115909;EMP13091;RE10190;IT1019003;5000019047;EMP13091;2006-03-20;C115909;RE10190;CA100950;Card;Free;20;IT1019003;4;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C179671;EMP14095;RE10194;IT1019405;5000019125;EMP14095;2007-03-20;C179671;RE10194;CA104974;Card;Free;30;IT1019405;4;5;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C135110;EMP12079;RE10178;IT1017804;5000019429;EMP12079;2013-03-20;C135110;RE10178;CA101071;Cash;Free;30;IT1017804;4;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C122858;EMP14239;RE10338;IT1033803;5000019876;EMP14239;2021-03-20;C122858;RE10338;CA105209;Card;Free;20;IT1033803;4;4;;1;13;1,85714282;13;11,14285718;1,85714282;11,14285718;0
C182621;EMP12102;RE10201;IT1020104;5000019923;EMP12102;2022-03-20;C182621;RE10201;CA101801;Cash;Free;20;IT1020104;1;2;;1;5;0,7142857;5;4,2857143;0,7142857;4,2857143;0
C162764;EMP12468;RE10567;IT1056701;5000019959;EMP12468;2022-03-20;C162764;RE10567;CA106691;Cash;Free;20;IT1056701;3;1;;3;13;1,85714282;39;11,14285718;5,57142846;33,42857154;0
